age,job_level,tenure_years,salary_usd,salary_vs_market_pct,rto_mandate,days_in_office_required,commute_minutes,prefers_remote,flexibility_importance,ai_tools_adoption,weekly_hours,after_hours_work,burnout_score,manager_relationship_score,manager_1on1_per_month,engagement_score,promotions_last_2y,career_growth_score,recent_layoff_round,team_size,attrition,gender_Male,gender_Other,department_Data,department_Engineering,department_Finance,department_HR,department_Marketing,department_Operations,department_Product,department_Sales,work_arrangement_onsite,work_arrangement_remote
42,4,2.9,162000,-5.7,1,4,74,1,1,0,35,0,7.1,5,1,64,0,5,0,8,0,False,False,False,False,False,False,False,False,False,False,False,False
27,2,4.5,145000,12.2,0,2,38,1,5,0,41,0,5.9,5,2,49,0,3,0,17,0,False,False,False,True,False,False,False,False,False,False,False,False
28,0,2.7,56000,-7.9,1,5,27,0,5,1,39,0,2.9,1,1,48,0,2,0,3,0,False,False,False,False,False,False,False,True,False,False,False,False
28,1,2.2,102000,-8.4,0,3,56,1,4,2,41,0,2.9,3,2,70,0,1,0,13,0,False,False,True,False,False,False,False,False,False,False,False,False
53,3,7.3,151000,-2.2,0,3,24,0,1,2,44,0,6.0,3,0,80,2,4,0,15,0,True,False,True,False,False,False,False,False,False,False,False,False
32,0,1.0,52000,-16.0,0,3,26,1,5,0,40,0,6.7,5,1,96,0,5,0,11,0,False,False,False,False,False,False,False,False,False,True,False,False
32,1,1.7,100000,5.8,0,2,63,1,1,1,45,0,5.6,1,1,45,0,4,0,22,0,False,False,False,True,False,False,False,False,False,False,False,False
60,3,1.3,155000,19.9,0,0,58,0,5,2,50,1,7.7,5,2,80,1,2,0,17,0,True,False,True,False,False,False,False,False,False,False,False,True
27,0,0.7,70000,-4.6,0,0,40,1,2,0,51,0,6.2,5,2,67,0,1,0,20,0,False,False,False,False,False,True,False,False,False,False,False,True
28,2,3.0,146000,-7.7,1,5,30,1,1,2,40,0,2.1,1,0,52,1,2,0,16,1,False,False,False,False,False,True,False,False,False,False,False,False
35,1,4.4,110000,-15.8,1,5,35,1,2,2,36,0,5.1,4,1,49,0,4,1,23,0,True,False,False,False,False,False,False,False,False,True,False,False
32,2,5.8,125000,-4.6,1,5,84,1,4,0,41,1,6.2,2,2,55,2,1,0,9,0,True,False,False,False,False,False,False,False,False,False,False,False
25,1,1.3,81000,-5.2,1,5,59,1,4,2,38,0,1.0,5,4,50,0,4,0,17,0,False,False,False,False,False,False,False,False,True,False,True,False
34,1,4.7,104000,-4.9,0,0,16,1,1,0,43,0,5.4,4,2,80,0,2,0,19,0,False,False,False,False,False,False,False,True,False,False,False,True
42,3,2.4,169000,3.9,0,2,79,1,2,1,48,1,6.2,5,4,84,0,2,0,14,0,True,False,False,False,True,False,False,False,False,False,False,False
42,2,4.5,118000,-19.3,1,0,33,1,1,1,44,0,4.1,1,0,73,0,1,0,7,1,True,False,False,False,False,False,False,False,False,False,False,True
30,1,7.5,90000,8.7,0,5,25,1,2,2,46,0,2.9,5,1,78,0,3,0,23,0,False,False,False,True,False,False,False,False,False,False,True,False
29,1,3.8,74000,-7.8,1,5,44,1,1,3,46,0,5.7,1,1,71,0,4,0,17,1,False,False,False,False,False,False,False,False,True,False,True,False
32,1,3.0,92000,-10.0,1,5,39,0,1,1,43,0,4.6,2,0,91,1,4,0,11,0,True,False,False,False,False,False,False,False,False,False,False,False
34,2,0.7,121000,-2.0,0,0,26,1,2,2,30,0,2.4,2,2,74,0,2,0,8,0,True,False,False,True,False,False,False,False,False,False,False,True
39,0,3.1,76000,2.0,1,0,7,1,5,1,61,1,5.6,3,4,48,0,2,0,20,0,True,False,False,True,False,False,False,False,False,False,False,True
26,3,1.7,182000,1.4,0,3,49,1,5,0,41,0,3.6,4,0,57,0,2,1,18,0,True,False,False,True,False,False,False,False,False,False,False,False
37,0,4.0,61000,-3.5,1,5,10,1,1,2,42,0,6.0,5,4,60,0,4,0,19,0,True,False,False,False,False,True,False,False,False,False,False,False
42,0,1.4,66000,7.9,0,4,10,0,2,1,37,0,3.1,4,1,71,0,2,0,7,0,True,False,False,True,False,False,False,False,False,False,True,False
30,0,4.1,49000,-19.5,0,3,61,1,2,2,48,0,8.1,4,1,97,1,5,0,18,0,True,False,False,False,False,True,False,False,False,False,False,False
35,2,1.7,114000,4.5,1,3,37,1,1,3,40,0,4.4,4,1,84,0,1,0,6,0,False,False,False,False,False,False,False,False,True,False,False,False
32,2,4.4,104000,5.1,1,0,24,1,4,0,42,0,7.2,3,0,72,1,4,0,8,1,True,False,False,False,False,True,False,False,False,False,False,True
36,3,3.0,175000,-12.6,0,0,44,0,2,0,45,0,3.8,3,1,93,0,1,1,12,0,True,False,False,True,False,False,False,False,False,False,False,True
34,0,11.4,69000,-19.9,1,0,12,1,3,3,43,0,3.9,2,1,83,0,5,0,12,0,True,False,False,True,False,False,False,False,False,False,False,True
43,5,2.6,210000,-4.1,0,3,44,1,5,0,36,1,7.0,5,0,69,1,3,0,6,0,True,False,False,True,False,False,False,False,False,False,False,False
45,2,5.6,134000,-11.0,1,0,42,0,4,1,51,0,6.9,5,0,47,0,1,1,4,1,False,False,False,False,False,True,False,False,False,False,False,True
30,2,1.1,120000,-0.7,0,2,88,1,1,0,42,0,4.1,5,4,91,0,5,0,18,0,False,False,False,True,False,False,False,False,False,False,False,False
39,2,2.2,133000,4.4,1,4,18,0,4,3,53,0,5.1,4,0,64,0,2,0,10,0,False,False,False,False,False,True,False,False,False,False,False,False
32,0,0.8,68000,-9.6,0,3,68,1,2,2,44,0,3.4,2,1,65,0,5,0,13,0,True,False,False,False,False,False,False,True,False,False,False,False
41,2,8.0,134000,-2.4,0,2,8,0,4,2,48,0,4.9,1,2,53,0,4,0,13,0,True,False,False,True,False,False,False,False,False,False,False,False
26,5,1.2,263620,4.4,0,4,10,0,4,1,43,1,1.4,3,4,73,0,5,1,24,0,True,False,False,True,False,False,False,False,False,False,True,False
38,1,0.8,89000,-17.0,1,4,18,1,1,2,33,0,7.3,4,2,88,1,2,1,15,0,False,False,False,False,False,False,False,False,False,False,False,False
29,4,1.1,186000,-1.9,0,0,17,0,5,1,37,1,4.7,3,4,74,1,2,0,5,0,True,False,False,False,False,True,False,False,False,False,False,True
27,1,3.6,97000,1.1,1,4,37,1,3,1,33,1,5.2,5,1,93,0,4,0,10,0,True,False,False,False,False,False,False,True,False,False,False,False
40,2,5.2,137000,15.3,0,0,38,1,2,2,38,0,4.4,1,1,50,0,3,0,24,1,True,False,False,False,False,False,False,False,False,True,False,True
40,1,2.5,56000,6.5,0,3,34,1,5,1,48,0,6.3,3,2,64,1,2,0,14,0,True,False,False,False,False,False,False,False,False,False,False,False
32,4,3.1,183000,-4.9,0,0,20,1,2,1,50,0,1.6,3,0,56,2,2,1,24,0,True,False,False,False,True,False,False,False,False,False,False,True
51,0,8.3,56000,3.0,0,5,26,1,1,2,40,0,1.0,4,0,78,0,1,0,13,0,False,False,False,False,True,False,False,False,False,False,True,False
39,1,0.7,95000,7.9,0,3,11,1,1,2,45,0,5.7,1,4,65,0,1,0,5,0,False,False,True,False,False,False,False,False,False,False,False,False
28,3,0.8,182000,3.8,0,3,45,1,1,1,44,0,6.1,3,4,72,1,2,0,16,0,True,False,False,False,False,False,False,False,True,False,False,False
27,2,6.3,107000,-1.4,0,5,112,0,4,0,36,0,4.8,1,1,68,0,5,0,3,1,False,False,False,False,False,False,False,False,False,True,True,False
20,2,0.6,120000,11.7,0,3,20,1,2,0,49,0,6.2,1,1,52,1,3,1,5,0,True,False,False,False,False,False,True,False,False,False,False,False
25,4,7.0,187000,-9.9,1,0,72,1,3,0,38,0,1.0,5,1,60,0,1,0,15,1,False,False,False,False,False,False,False,False,True,False,False,True
42,1,4.4,70000,-14.9,1,3,118,1,1,1,42,0,1.9,3,2,83,0,5,0,16,0,False,False,False,False,False,False,False,True,False,False,False,False
20,1,1.0,76000,-12.3,0,0,26,1,5,1,35,1,1.6,1,2,77,1,5,0,3,0,False,False,False,False,False,False,False,False,False,True,False,True
35,3,2.3,191000,13.5,0,2,81,0,1,2,38,0,4.4,4,2,40,0,1,0,15,0,False,False,False,False,False,False,False,True,False,False,False,False
31,2,4.8,150000,12.8,1,0,52,1,3,2,38,0,5.0,4,1,66,1,1,0,5,0,True,False,False,False,False,False,False,False,False,False,False,True
41,1,5.9,102000,0.2,1,4,35,1,1,2,31,0,2.3,2,2,76,0,1,0,3,0,False,False,False,True,False,False,False,False,False,False,False,False
35,1,1.6,91000,4.7,0,4,13,1,2,1,32,0,6.3,2,0,52,0,3,1,8,0,True,False,False,False,False,False,False,False,True,False,True,False
31,3,3.3,160000,-7.1,1,5,5,1,3,2,33,1,3.5,5,1,76,0,5,0,6,0,False,False,False,False,True,False,False,False,False,False,False,False
34,0,4.4,57000,-10.3,1,4,5,0,5,3,37,0,2.7,5,0,69,0,1,0,10,0,False,False,True,False,False,False,False,False,False,False,False,False
30,1,0.9,100000,5.3,0,3,47,1,1,2,42,0,5.0,5,0,55,0,1,0,4,0,False,False,False,False,True,False,False,False,False,False,False,False
24,1,2.4,83000,-12.4,0,3,43,1,4,2,30,1,2.2,4,2,72,0,2,0,5,0,True,False,False,False,True,False,False,False,False,False,False,False
41,0,3.7,73000,-14.3,0,0,19,1,3,2,38,1,6.0,1,0,26,1,5,0,15,0,True,False,False,True,False,False,False,False,False,False,False,True
20,2,3.2,139000,-19.0,1,4,7,0,3,2,33,0,6.1,4,1,69,0,1,0,3,0,True,False,False,True,False,False,False,False,False,False,False,False
38,0,4.6,52000,-0.2,1,0,26,0,5,1,34,0,2.7,4,2,71,0,4,0,16,0,True,False,False,False,False,False,False,False,False,True,False,True
29,4,3.1,188000,5.7,1,4,41,0,5,2,43,1,6.7,4,1,73,0,4,0,21,0,True,False,False,True,False,False,False,False,False,False,False,False
45,4,2.1,175000,9.0,0,3,21,1,5,0,43,0,5.7,4,2,78,1,1,0,19,0,True,False,True,False,False,False,False,False,False,False,False,False
37,2,3.6,151000,10.6,1,0,55,1,1,2,41,1,3.7,5,2,100,0,3,0,12,0,False,False,True,False,False,False,False,False,False,False,False,True
37,4,4.1,198000,8.9,0,2,69,1,2,1,39,0,2.6,1,1,66,1,4,0,5,0,False,False,False,False,False,False,False,False,False,True,False,False
34,3,1.4,161000,5.9,1,0,19,0,5,1,48,1,7.0,4,1,87,1,2,0,9,0,True,False,False,False,False,False,False,True,False,False,False,True
20,2,0.8,94000,3.7,0,0,25,1,4,1,50,0,3.1,4,4,61,0,3,0,6,0,True,False,False,False,False,True,False,False,False,False,False,True
23,0,1.4,47000,6.3,0,3,27,1,1,2,60,0,6.5,2,1,69,1,3,0,4,1,True,False,False,True,False,False,False,False,False,False,False,False
33,3,5.1,171000,-5.6,1,5,69,0,2,3,61,0,9.0,4,1,51,0,1,0,3,1,False,False,False,False,False,False,False,False,True,False,True,False
27,0,9.2,54000,8.1,0,3,27,1,5,2,35,1,3.5,1,0,35,0,1,0,3,0,True,False,False,False,False,False,False,False,False,True,False,False
30,2,11.0,97000,-8.3,1,3,20,1,2,1,31,0,3.0,1,0,76,1,1,0,22,0,True,False,False,False,False,False,False,False,True,False,False,False
35,2,4.2,117000,0.1,1,0,12,0,5,1,41,0,3.9,1,0,59,1,2,0,13,0,True,False,False,False,False,False,False,False,False,True,False,True
27,2,10.6,121000,11.2,1,5,34,1,5,3,45,0,2.2,3,2,92,1,5,1,3,0,False,False,False,True,False,False,False,False,False,False,True,False
28,2,4.6,129000,3.4,1,4,26,1,5,2,34,1,1.6,1,4,73,0,1,1,11,0,True,False,True,False,False,False,False,False,False,False,False,False
28,0,1.3,68000,1.3,0,0,24,1,4,2,45,0,6.0,1,1,73,0,2,0,13,0,False,False,False,True,False,False,False,False,False,False,False,True
31,0,4.6,75000,-5.7,0,4,23,1,4,1,40,0,6.4,5,2,67,0,1,1,22,1,False,False,False,False,True,False,False,False,False,False,True,False
32,3,2.4,208000,-2.3,0,0,39,0,1,0,43,0,2.1,2,1,69,0,2,1,7,0,True,False,False,False,False,True,False,False,False,False,False,True
39,2,1.5,121000,25.2,0,3,19,1,4,1,48,1,7.1,2,2,63,0,4,0,10,0,True,False,False,False,False,False,False,False,False,True,False,False
38,1,2.7,98000,-4.1,0,3,13,1,5,2,44,0,4.5,5,2,86,1,4,0,4,0,False,False,False,False,False,False,False,True,False,False,False,False
50,2,3.1,108000,-22.2,0,0,42,1,4,1,36,1,1.4,3,2,52,0,3,0,16,0,True,False,False,False,False,False,False,False,False,True,False,True
44,2,2.0,131000,17.1,1,0,47,1,2,1,40,0,2.6,2,0,21,1,3,0,22,0,False,False,False,False,False,False,True,False,False,False,False,True
32,2,9.8,124000,10.7,0,3,37,1,3,3,42,1,2.8,4,0,44,1,4,0,18,0,True,False,False,True,False,False,False,False,False,False,False,False
36,4,5.2,203000,9.0,0,2,61,0,1,3,45,0,4.6,2,0,56,2,5,0,15,0,False,False,False,False,False,False,False,False,True,False,False,False
47,1,2.1,99000,-1.6,0,2,4,0,1,0,32,0,4.9,1,1,100,0,1,0,11,0,True,False,False,False,True,False,False,False,False,False,False,False
20,2,3.1,137000,-20.4,0,5,44,0,1,0,49,0,7.3,4,1,88,0,1,0,18,0,True,False,False,False,False,False,False,True,False,False,True,False
43,0,6.7,47000,5.4,0,0,66,1,1,3,38,0,2.0,3,1,70,0,1,0,14,0,True,False,False,False,False,False,True,False,False,False,False,True
33,3,3.0,158000,-0.8,0,4,43,1,1,2,40,1,2.3,1,1,71,0,5,0,5,0,False,False,False,False,False,False,False,False,True,False,True,False
24,1,1.3,90000,0.5,0,2,11,1,1,0,43,0,7.6,3,0,60,0,1,0,8,0,False,False,False,False,False,False,False,False,True,False,False,False
33,1,3.6,82000,-3.6,0,2,34,1,2,0,46,0,1.0,4,2,78,0,2,0,9,0,True,False,False,False,False,False,False,False,False,True,False,False
27,1,3.4,100000,6.5,1,5,68,1,4,2,46,0,6.3,2,0,79,1,5,1,15,1,True,False,False,True,False,False,False,False,False,False,True,False
43,2,4.2,134000,-10.8,0,2,48,0,3,2,35,0,2.5,2,2,100,0,3,1,12,0,False,False,False,True,False,False,False,False,False,False,False,False
30,2,0.6,121000,-0.8,1,5,13,1,3,0,42,0,5.8,5,0,79,0,2,0,14,0,False,False,False,False,False,True,False,False,False,False,False,False
40,1,4.3,82000,-17.8,0,4,49,0,3,0,56,0,8.0,5,1,53,1,3,0,20,0,True,False,False,True,False,False,False,False,False,False,True,False
31,4,6.1,221000,-20.0,1,3,5,1,5,2,48,0,4.8,5,4,79,0,1,1,4,0,False,False,False,True,False,False,False,False,False,False,False,False
37,1,2.9,91000,18.0,0,5,38,1,4,1,32,0,3.9,5,1,50,0,2,0,14,0,True,False,False,False,False,False,False,False,False,True,True,False
38,2,2.4,100000,-12.5,0,0,32,0,4,0,37,0,3.7,3,0,63,1,3,0,12,0,False,False,False,False,False,False,True,False,False,False,False,True
31,2,4.5,149000,-18.3,0,0,9,1,3,2,40,0,6.1,3,0,95,1,2,1,21,0,False,False,False,False,False,False,False,False,False,True,False,True
43,0,3.5,51000,13.7,1,5,23,1,5,1,34,0,5.5,4,1,72,0,4,0,14,0,True,False,True,False,False,False,False,False,False,False,True,False
39,5,2.0,182000,-1.5,0,3,11,0,5,2,31,0,6.2,1,1,36,0,3,0,9,0,False,False,True,False,False,False,False,False,False,False,False,False
37,4,3.9,193000,-5.2,1,5,21,1,2,2,47,1,4.4,4,1,78,0,3,0,5,0,False,False,False,False,False,True,False,False,False,False,True,False
28,2,4.1,149000,4.5,0,4,64,0,3,2,40,0,2.4,2,2,55,1,5,0,15,0,True,False,False,False,False,False,False,False,False,False,True,False
48,1,3.0,104000,-5.3,0,5,12,1,3,1,37,0,1.0,4,0,77,2,2,0,11,0,True,False,False,False,True,False,False,False,False,False,True,False
36,1,1.3,85000,5.9,0,3,16,1,5,2,41,1,1.0,1,2,49,0,4,0,3,0,False,False,True,False,False,False,False,False,False,False,False,False
42,5,0.5,204000,2.3,0,0,53,1,2,0,33,0,2.7,5,1,54,0,4,0,18,0,True,False,False,True,False,False,False,False,False,False,False,True
29,0,3.2,72000,10.4,1,4,17,0,1,0,40,0,5.3,3,2,68,1,3,0,20,0,False,False,False,True,False,False,False,False,False,False,False,False
44,1,2.9,78000,15.6,1,0,10,0,1,3,54,0,4.2,4,2,51,0,4,0,13,0,True,False,False,False,False,False,False,False,False,True,False,True
25,4,1.5,168000,4.0,0,0,80,0,2,1,61,1,6.3,2,4,50,1,3,0,19,0,True,False,False,False,False,False,False,False,False,True,False,True
41,0,2.0,56000,1.0,0,0,16,1,5,0,39,0,2.5,5,2,59,1,4,1,13,0,False,False,False,False,False,False,False,False,True,False,False,True
32,0,11.2,53000,4.3,1,0,51,1,3,0,36,0,3.5,2,0,33,0,5,0,17,0,True,False,False,True,False,False,False,False,False,False,False,True
47,1,0.9,86000,12.6,0,2,40,1,2,2,45,0,5.7,4,0,45,1,2,0,22,0,False,False,False,False,False,False,False,False,False,True,False,False
39,3,1.6,149000,-7.8,0,0,101,0,1,2,38,0,1.8,2,0,97,2,5,0,14,0,False,False,False,True,False,False,False,False,False,False,False,True
30,0,9.0,74000,0.1,0,4,34,1,5,2,30,0,4.8,3,4,65,1,2,1,23,0,True,False,False,True,False,False,False,False,False,False,True,False
40,0,1.8,67000,-7.0,0,4,33,1,1,2,51,0,1.6,5,0,58,0,5,1,8,0,True,False,False,False,False,False,False,False,False,True,True,False
32,4,4.3,210000,0.2,1,3,6,1,5,2,47,0,5.5,3,1,95,1,4,1,18,0,False,False,False,False,False,False,False,False,True,False,False,False
20,1,0.5,108000,-13.8,1,0,31,1,2,2,51,0,7.3,5,2,74,1,4,0,16,0,True,False,False,False,False,False,False,False,False,True,False,True
44,5,7.5,239000,-17.9,0,4,29,1,3,3,50,0,4.7,2,2,49,0,2,1,24,0,True,False,False,True,False,False,False,False,False,False,True,False
24,5,0.8,263620,-4.5,0,0,16,0,4,1,46,1,5.2,5,0,85,1,1,1,15,0,False,False,False,False,True,False,False,False,False,False,False,True
20,1,2.3,71000,8.6,0,5,25,1,1,0,39,0,8.2,2,2,66,2,3,0,17,0,True,False,False,False,False,False,False,False,False,True,True,False
32,2,1.3,117000,1.3,0,3,17,0,2,3,53,0,9.9,1,4,51,0,5,0,19,0,False,False,False,True,False,False,False,False,False,False,False,False
25,2,5.5,154000,6.0,0,0,16,1,3,3,46,0,7.0,2,0,69,1,5,1,23,0,True,False,False,True,False,False,False,False,False,False,False,True
30,2,2.8,113000,-9.8,1,0,29,0,3,3,49,0,3.6,2,0,63,1,1,0,5,0,True,False,True,False,False,False,False,False,False,False,False,True
31,2,3.8,117000,-0.7,1,0,4,0,4,1,33,0,5.2,5,2,77,2,5,1,22,0,True,False,False,False,False,False,False,False,True,False,False,True
20,0,1.4,62000,-12.7,1,3,25,1,4,2,50,1,1.5,5,4,100,1,2,0,19,0,False,False,False,False,False,False,False,False,False,True,False,False
21,1,1.3,83000,6.4,0,0,99,1,5,3,43,0,3.0,4,0,79,0,5,0,12,0,True,False,False,False,False,False,False,False,False,False,False,True
23,2,0.9,127000,-7.9,1,0,101,0,5,2,50,0,1.0,3,1,62,0,3,1,22,0,False,False,False,False,False,False,False,True,False,False,False,True
20,0,1.3,58000,10.1,0,2,12,1,3,2,44,0,4.0,1,1,58,0,1,0,11,0,False,False,False,False,True,False,False,False,False,False,False,False
26,2,2.2,171000,-15.4,1,4,50,0,3,2,40,1,3.3,1,2,70,0,2,1,8,0,True,False,False,False,False,False,False,False,False,False,False,False
36,2,7.2,161000,-14.2,0,0,51,1,4,3,54,0,8.2,1,1,43,0,3,0,5,1,True,False,False,False,False,False,True,False,False,False,False,True
41,3,2.3,179000,-5.6,0,2,6,1,4,1,39,0,3.4,4,0,52,1,3,0,3,0,False,False,False,False,True,False,False,False,False,False,False,False
49,1,2.7,98000,9.5,0,0,34,1,2,1,48,1,3.9,5,1,69,0,5,0,3,0,False,True,False,False,False,False,True,False,False,False,False,True
24,3,1.2,127000,-11.5,1,4,62,0,2,0,58,0,6.7,3,2,49,2,3,1,5,0,True,False,False,False,False,True,False,False,False,False,False,False
37,3,0.3,165000,-5.3,1,3,6,1,1,0,37,0,3.6,1,2,53,0,5,1,20,1,False,False,False,False,False,True,False,False,False,False,False,False
22,0,1.1,60000,2.4,1,5,77,1,3,3,30,0,4.2,2,0,70,1,3,1,14,0,True,False,False,False,False,False,True,False,False,False,False,False
34,1,1.8,107000,-4.7,1,5,24,0,2,2,51,0,2.8,2,0,73,1,4,0,24,0,False,False,False,True,False,False,False,False,False,False,True,False
38,1,5.8,92000,-21.9,1,4,52,1,2,2,45,0,2.8,3,2,91,2,4,0,11,0,True,False,False,False,False,False,False,True,False,False,False,False
40,0,4.6,84000,15.8,0,0,107,1,2,0,40,0,3.0,3,1,89,0,2,0,7,0,True,False,True,False,False,False,False,False,False,False,False,True
52,1,0.7,87000,6.2,0,4,22,1,2,2,40,0,3.0,1,2,58,0,2,1,12,0,False,False,True,False,False,False,False,False,False,False,True,False
20,2,2.7,120000,17.8,1,4,53,1,5,3,51,0,2.6,5,2,62,0,1,0,7,0,True,False,False,False,False,False,False,True,False,False,False,False
33,0,6.6,68000,-3.6,1,0,64,0,4,2,33,0,2.6,2,2,22,1,4,1,17,0,False,False,False,False,False,False,False,False,False,False,False,True
38,2,1.1,109000,5.4,1,4,17,0,3,2,46,0,5.5,3,2,82,0,5,0,21,0,False,False,False,True,False,False,False,False,False,False,False,False
35,2,4.0,111000,0.6,1,0,25,1,2,0,43,0,1.0,3,1,38,0,2,0,4,0,False,False,True,False,False,False,False,False,False,False,False,True
39,1,1.1,101000,3.5,1,5,18,1,3,0,42,1,3.0,4,1,99,0,3,1,8,0,True,False,False,False,False,False,False,False,True,False,False,False
35,2,5.3,125000,-8.2,1,0,93,0,3,0,54,0,7.0,4,2,66,0,3,1,5,0,False,True,False,True,False,False,False,False,False,False,False,True
20,1,3.9,115000,-18.4,1,0,40,0,4,2,33,0,4.7,2,2,59,1,5,0,14,0,True,False,False,False,False,False,False,False,False,True,False,True
20,0,0.5,56000,-6.3,0,3,15,1,4,1,42,0,5.2,4,2,51,0,4,1,18,0,False,False,False,False,True,False,False,False,False,False,False,False
35,0,7.1,69000,9.0,0,0,48,0,2,2,42,0,1.4,4,4,59,0,4,1,24,0,True,False,False,False,False,False,False,False,False,False,False,True
28,1,1.4,74000,-12.2,1,0,19,1,1,2,49,0,6.0,2,1,74,1,4,0,3,1,True,False,False,False,False,False,False,False,True,False,False,True
34,0,2.5,52000,-3.2,0,0,9,0,4,1,40,0,5.3,2,2,60,1,1,0,6,0,False,False,True,False,False,False,False,False,False,False,False,True
30,0,0.3,70000,-0.6,0,2,6,1,1,1,53,1,6.0,4,2,72,0,2,1,10,0,True,False,False,False,False,False,False,False,True,False,False,False
45,2,3.5,129000,-8.9,0,0,14,1,4,2,50,0,5.0,1,4,50,1,2,0,20,1,True,False,False,False,False,False,True,False,False,False,False,True
29,2,1.8,115000,-10.6,0,0,22,1,5,2,43,1,2.9,5,2,90,0,1,1,17,0,True,False,False,False,False,False,True,False,False,False,False,True
34,3,3.0,178000,6.9,0,2,92,1,4,1,47,0,2.6,3,2,49,0,1,0,11,0,False,True,True,False,False,False,False,False,False,False,False,False
22,1,3.0,63000,-30.0,1,5,24,1,5,1,30,0,6.9,1,1,22,0,2,0,15,1,False,False,False,False,False,False,False,False,False,False,False,False
45,1,4.4,124000,-3.9,0,4,16,0,5,0,38,1,5.2,2,0,50,1,4,1,5,0,True,False,False,False,False,False,True,False,False,False,True,False
40,4,1.5,168000,-8.9,1,5,21,0,4,2,44,1,3.8,2,1,59,0,1,1,7,1,False,False,False,False,False,False,False,False,True,False,True,False
24,2,3.2,161000,5.3,1,3,22,0,3,1,55,0,8.7,3,1,74,1,4,0,20,0,False,False,False,False,False,False,False,False,False,False,False,False
26,1,6.4,102000,14.7,0,4,25,1,2,2,51,0,6.2,4,4,80,0,2,0,23,0,False,False,False,False,False,False,False,False,False,True,True,False
42,0,2.4,67000,-0.9,1,5,5,1,4,1,54,1,5.0,5,4,100,0,3,0,5,0,True,False,False,True,False,False,False,False,False,False,True,False
20,0,3.0,70000,-0.5,0,0,41,0,1,1,33,0,5.8,1,0,51,0,3,0,9,0,True,False,False,False,False,False,False,True,False,False,False,True
23,1,4.6,82000,-1.1,1,4,24,1,2,2,38,1,3.5,4,1,60,0,4,0,9,0,False,True,False,False,False,False,False,False,False,True,False,False
34,1,1.5,98000,-6.6,0,5,18,1,5,2,37,0,8.0,1,0,67,0,3,0,5,1,False,False,False,False,False,False,True,False,False,False,True,False
21,2,1.6,149000,-3.5,0,3,6,0,4,3,46,1,7.4,4,0,38,1,4,0,16,0,False,False,False,False,False,False,False,False,False,True,False,False
43,4,1.8,201000,-8.6,0,3,26,1,1,1,39,1,4.6,4,1,68,1,4,0,20,0,True,False,False,False,True,False,False,False,False,False,False,False
26,3,1.6,165000,-0.5,0,3,6,1,5,1,36,0,4.5,1,4,48,1,1,1,18,0,False,False,False,False,False,True,False,False,False,False,False,False
33,2,2.7,123000,-7.8,0,2,49,1,3,2,40,0,6.8,2,1,62,0,5,0,5,0,False,False,False,False,False,False,True,False,False,False,False,False
46,0,3.4,66000,5.1,0,3,45,1,1,2,46,0,5.8,5,0,59,0,1,1,20,0,False,False,False,False,False,False,False,False,False,True,False,False
40,2,8.4,125000,1.7,0,3,4,0,5,1,44,0,4.4,2,4,64,1,4,0,13,0,True,False,False,False,False,False,False,True,False,False,False,False
37,1,1.8,82000,5.9,0,0,37,0,5,0,43,1,1.0,5,1,84,1,4,0,6,0,False,False,False,False,False,False,False,False,True,False,False,True
24,0,5.4,63000,-4.8,0,0,118,1,5,2,54,1,4.2,4,0,58,0,5,0,17,0,False,False,False,False,False,False,False,False,False,True,False,True
40,4,7.6,193000,16.1,1,4,18,0,5,1,49,0,6.1,1,1,48,1,4,0,20,0,True,False,False,True,False,False,False,False,False,False,False,False
21,0,1.8,63000,6.6,1,5,68,0,5,2,43,0,7.3,2,0,75,0,4,0,19,1,True,False,False,False,False,False,False,False,False,True,True,False
33,5,3.5,263620,-11.4,0,4,68,1,1,2,53,0,3.1,3,1,46,1,4,0,19,0,False,False,False,False,False,False,False,False,True,False,True,False
33,0,0.6,64000,9.5,0,4,25,1,3,1,36,0,2.9,2,2,49,1,4,1,4,0,True,False,False,True,False,False,False,False,False,False,True,False
29,2,5.5,117000,-1.2,0,0,35,1,2,2,48,1,8.5,2,2,47,0,3,0,15,0,True,False,False,True,False,False,False,False,False,False,False,True
23,3,3.3,152000,2.4,1,4,42,1,3,0,36,0,6.5,4,1,80,2,1,0,23,0,True,False,False,False,False,False,False,False,False,False,False,False
40,0,5.4,77000,-2.7,1,5,69,1,5,2,39,0,5.3,2,1,75,0,5,1,8,1,False,False,False,False,False,False,False,False,False,True,True,False
36,2,1.6,162000,-30.3,0,5,51,1,2,2,38,0,2.8,5,2,74,0,2,0,18,0,True,False,False,True,False,False,False,False,False,False,True,False
26,1,3.4,107000,-12.5,1,0,74,1,4,0,42,0,4.8,2,0,66,0,2,0,6,0,False,False,False,False,False,False,False,False,True,False,False,True
24,3,0.6,131000,-0.9,1,5,57,1,2,2,40,1,5.5,5,1,74,1,3,1,19,0,True,False,False,False,False,False,False,False,False,True,True,False
50,5,7.2,263000,-1.8,1,5,103,1,5,1,31,0,4.3,5,0,74,0,4,0,6,0,False,False,False,False,False,False,False,False,False,False,True,False
32,2,8.1,132000,10.3,0,2,94,0,4,0,44,0,3.5,3,1,85,0,4,0,20,0,True,False,False,False,False,False,False,False,True,False,False,False
46,3,1.6,165000,-1.5,0,3,65,1,1,2,56,0,7.4,4,1,76,0,1,1,8,0,True,False,False,False,False,True,False,False,False,False,False,False
